playerId,Name,seasonId,teamAbbrev,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,pim,toi,games,ppg,gpg,apg,spg,positionCode,team_points,team_wins
8479337,Alex DeBrincat,20172018,CHI,28,24,52,6,6,12,1,0,181,1564,0,0,6,14.802032520325204,82,0.6341463414634146,0.34146341463414637,0.2926829268292683,2.207317073170732,RW,76,33
8480002,Nico Hischier,20172018,NJD,20,32,52,10,1,6,2,0,180,1778,0,0,26,16.309349593495934,82,0.6341463414634146,0.24390243902439024,0.3902439024390244,2.1951219512195124,C,97,44
8474641,Adam Henrique,20112012,NJD,16,35,51,8,0,8,3,1,130,1757,4,7,7,17.83581081081081,74,0.6891891891891891,0.21621621621621623,0.47297297297297297,1.7567567567567568,C,102,48
8478864,Kirill Kaprizov,20202021,MIN,27,24,51,10,8,13,3,2,157,1052,0,0,16,17.861212121212123,55,0.9272727272727272,0.4909090909090909,0.43636363636363634,2.8545454545454545,LW,75,35
8474040,Sam Gagner,20072008,EDM,13,36,49,-21,4,16,1,0,135,1437,0,0,23,15.677426160337552,79,0.620253164556962,0.16455696202531644,0.45569620253164556,1.7088607594936709,C,88,41
8478427,Sebastian Aho,20162017,CAR,24,25,49,-1,6,17,4,1,214,1814,1,2,26,16.786788617886177,82,0.5975609756097561,0.2926829268292683,0.3048780487804878,2.6097560975609757,C,87,36
8478402,Connor McDavid,20152016,EDM,16,32,48,-1,3,14,5,1,105,1030,0,0,18,18.884814814814813,45,1.0666666666666667,0.35555555555555557,0.7111111111111111,2.3333333333333335,C,70,31
8479314,Matthew Tkachuk,20162017,CGY,13,35,48,14,3,13,2,0,142,1468,0,0,105,14.660964912280702,76,0.631578947368421,0.17105263157894737,0.4605263157894737,1.868421052631579,LW,94,45
8479400,Pierre Dubois,20172018,CBJ,20,28,48,8,6,15,4,1,165,1727,0,0,49,16.049186991869917,82,0.5853658536585366,0.24390243902439024,0.34146341463414637,2.0121951219512195,C,97,45
8474564,Steven Stamkos,20082009,TBL,23,23,46,-13,9,17,1,0,181,1499,0,0,39,14.327215189873417,79,0.5822784810126582,0.2911392405063291,0.2911392405063291,2.2911392405063293,C,66,24
8477330,Dominik Kubalik,20192020,CHI,30,16,46,2,4,8,3,0,157,1224,0,0,16,14.374509803921569,68,0.6764705882352942,0.4411764705882353,0.23529411764705882,2.3088235294117645,LW,72,32
8471218,Blake Wheeler,20082009,BOS,21,24,45,36,3,5,3,0,150,1460,2,3,46,13.691358024691358,81,0.5555555555555556,0.25925925925925924,0.2962962962962963,1.8518518518518519,RW,116,53
8471699,Andrew Cogliano,20072008,EDM,18,27,45,1,1,7,5,3,98,1462,2,3,20,13.6619918699187,82,0.5487804878048781,0.21951219512195122,0.32926829268292684,1.1951219512195121,C,88,41
8475763,Kevin Hayes,20142015,NYR,17,28,45,15,1,5,1,0,111,1485,1,1,22,13.040928270042194,79,0.569620253164557,0.21518987341772153,0.35443037974683544,1.4050632911392404,RW,113,53
8477946,Dylan Larkin,20152016,DET,23,22,45,11,4,5,5,0,221,1755,0,0,34,16.544166666666666,80,0.5625,0.2875,0.275,2.7625,C,93,41
8480027,Jason Robertson,20202021,DAL,17,28,45,13,1,6,3,1,127,1074,0,0,16,16.886601307189544,51,0.8823529411764706,0.3333333333333333,0.5490196078431373,2.4901960784313726,LW,60,23
8480801,Brady Tkachuk,20182019,OTT,22,23,45,-10,4,10,3,1,214,1442,0,0,75,16.02488262910798,71,0.6338028169014085,0.30985915492957744,0.323943661971831,3.0140845070422535,LW,64,29
8482113,Anton Lundell,20212022,FLA,18,26,44,33,1,4,4,0,125,1371,1,4,18,15.737179487179487,65,0.676923076923077,0.27692307692307694,0.4,1.9230769230769231,C,122,58
8474586,Jordan Eberle,20102011,EDM,18,25,43,-12,4,11,5,0,158,1562,2,2,22,17.683091787439615,69,0.6231884057971014,0.2608695652173913,0.36231884057971014,2.289855072463768,RW,62,25
8477021,Alex Kerfoot,20172018,COL,19,24,43,-7,5,17,0,0,81,1398,0,0,28,13.441772151898736,79,0.5443037974683544,0.24050632911392406,0.3037974683544304,1.0253164556962024,C,95,43
8478438,Tommy Novak,20222023,NSH,17,26,43,5,5,12,3,1,93,872,0,0,8,14.65326797385621,51,0.8431372549019608,0.3333333333333333,0.5098039215686274,1.8235294117647058,C,92,42
8478498,Jake DeBrusk,20172018,BOS,16,27,43,13,2,9,5,0,143,1272,0,0,19,14.371190476190476,70,0.6142857142857143,0.22857142857142856,0.38571428571428573,2.0428571428571427,LW,112,50
8481540,Cole Caufield,20212022,MTL,23,20,43,-24,5,13,3,2,188,1380,0,0,10,16.680348258706466,67,0.6417910447761194,0.34328358208955223,0.29850746268656714,2.8059701492537314,RW,55,22
8470604,Jeff Carter,20052006,PHI,23,19,42,10,6,13,7,0,189,1369,2,2,40,12.073251028806583,81,0.5185185185185185,0.2839506172839506,0.2345679012345679,2.3333333333333335,C,101,45
8473533,Jordan Staal,20062007,PIT,29,13,42,16,4,6,4,1,131,1637,7,9,24,14.94156378600823,81,0.5185185185185185,0.35802469135802467,0.16049382716049382,1.617283950617284,C,105,47
8475791,Taylor Hall,20102011,EDM,22,20,42,-9,8,11,4,1,186,1446,0,0,27,18.20974358974359,65,0.6461538461538462,0.3384615384615385,0.3076923076923077,2.8615384615384616,LW,62,25
8478109,Victor Olofsson,20192020,BUF,20,22,42,-1,11,17,4,1,127,1163,0,0,6,17.9391975308642,54,0.7777777777777778,0.37037037037037035,0.4074074074074074,2.3518518518518516,LW,68,30
8482110,Dawson Mercer,20212022,NJD,17,25,42,-25,2,5,2,0,154,1766,1,2,28,16.541260162601628,82,0.5121951219512195,0.2073170731707317,0.3048780487804878,1.8780487804878048,C,63,27
8473994,Jamie Benn,20092010,DAL,22,19,41,-1,2,7,3,0,182,1716,0,0,45,14.704065040650407,82,0.5,0.2682926829268293,0.23170731707317074,2.2195121951219514,LW,88,37
8480018,Nick Suzuki,20192020,MTL,13,28,41,-15,6,14,1,0,138,1416,0,0,6,15.989671361502348,71,0.5774647887323944,0.18309859154929578,0.39436619718309857,1.943661971830986,C,71,31
8482740,Wyatt Johnston,20222023,DAL,24,17,41,6,3,7,3,0,160,1636,0,0,20,15.481707317073171,82,0.5,0.2926829268292683,0.2073170731707317,1.951219512195122,C,108,47
8478010,Brayden Point,20162017,TBL,18,22,40,4,5,12,2,0,122,1417,0,0,14,16.778921568627453,68,0.5882352941176471,0.2647058823529412,0.3235294117647059,1.7941176470588236,C,94,42
8482093,Seth Jarvis,20212022,CAR,17,23,40,11,2,6,4,1,110,1237,0,0,18,13.875,68,0.5882352941176471,0.25,0.3382352941176471,1.6176470588235294,C,116,54
8471698,T Oshie,20082009,STL,14,25,39,16,6,13,1,0,101,1332,1,4,30,16.58187134502924,57,0.6842105263157895,0.24561403508771928,0.43859649122807015,1.7719298245614035,RW,92,41
8473449,Kyle Okposo,20082009,NYI,18,21,39,-6,9,13,3,1,165,1388,0,1,36,17.271538461538462,65,0.6,0.27692307692307694,0.3230769230769231,2.5384615384615383,RW,61,26
8481557,Matt Boldy,20212022,MIN,15,24,39,17,3,10,2,0,113,784,0,0,10,15.38368794326241,47,0.8297872340425532,0.3191489361702128,0.5106382978723404,2.404255319148936,LW,113,53
8477940,Nikolaj Ehlers,20152016,WPG,15,23,38,3,4,11,0,0,167,1531,0,0,21,16.100925925925925,72,0.5277777777777778,0.20833333333333334,0.3194444444444444,2.3194444444444446,LW,78,35
8477952,Robby Fabbri,20152016,STL,18,19,37,-2,2,8,3,0,114,1370,0,0,25,13.315046296296297,72,0.5138888888888888,0.25,0.2638888888888889,1.5833333333333333,C,107,49
8480830,Andrei Svechnikov,20182019,CAR,20,17,37,0,0,5,3,1,189,1685,0,0,62,14.646747967479675,82,0.45121951219512196,0.24390243902439024,0.2073170731707317,2.3048780487804876,RW,99,46
8482097,Jack Quinn,20222023,BUF,14,23,37,-7,1,6,2,0,126,1346,0,1,15,13.847111111111111,75,0.49333333333333335,0.18666666666666668,0.30666666666666664,1.68,RW,91,42
8475225,Craig Smith,20112012,NSH,14,22,36,-9,6,13,1,0,172,1343,0,0,30,14.1875,72,0.5,0.19444444444444445,0.3055555555555556,2.388888888888889,C,104,48
8477511,Anthony Mantha,20162017,DET,17,19,36,10,1,3,3,2,133,1210,0,0,53,15.901666666666667,60,0.6,0.2833333333333333,0.31666666666666665,2.216666666666667,RW,79,33
8477935,Sam Bennett,20152016,CGY,18,18,36,-11,3,8,2,0,136,1642,0,0,37,15.146103896103897,77,0.4675324675324675,0.23376623376623376,0.23376623376623376,1.7662337662337662,C,77,35
8480039,Martin Necas,20192020,CAR,16,20,36,-6,5,9,3,0,88,1183,0,0,20,14.166927083333333,64,0.5625,0.25,0.3125,1.375,C,81,38
8474037,James van,20092010,PHI,15,20,35,-1,4,7,6,0,173,1378,0,0,30,12.960042735042736,78,0.44871794871794873,0.19230769230769232,0.2564102564102564,2.217948717948718,LW,88,41
8479407,Jesper Bratt,20172018,NJD,13,22,35,-16,4,12,2,0,100,1516,1,2,18,15.25135135135135,74,0.47297297297297297,0.17567567567567569,0.2972972972972973,1.3513513513513513,LW,97,44
8480064,Josh Norris,20202021,OTT,17,18,35,-12,6,14,2,1,96,1248,0,0,13,16.46845238095238,56,0.625,0.30357142857142855,0.32142857142857145,1.7142857142857142,C,51,23
8476460,Mark Scheifele,20132014,WPG,13,21,34,9,1,4,2,1,100,1254,0,0,14,16.358201058201058,63,0.5396825396825397,0.20634920634920634,0.3333333333333333,1.5873015873015872,C,84,37
8477497,Sean Monahan,20132014,CGY,22,12,34,-20,3,7,2,1,140,1695,0,0,8,15.977999999999998,75,0.4533333333333333,0.29333333333333333,0.16,1.8666666666666667,C,77,35
8480829,Jesperi Kotkaniemi,20182019,MTL,11,23,34,1,1,5,2,0,134,1452,0,0,26,13.741561181434598,79,0.43037974683544306,0.13924050632911392,0.2911392405063291,1.6962025316455696,C,96,44
8477404,Jake Guentzel,20162017,PIT,16,17,33,7,1,3,0,0,81,820,0,0,10,15.885833333333334,40,0.825,0.4,0.425,2.025,LW,111,50
8477989,Christian Dvorak,20162017,ARI,15,18,33,7,2,5,1,0,88,1533,0,0,22,15.616666666666665,78,0.4230769230769231,0.19230769230769232,0.23076923076923078,1.1282051282051282,C,70,30
8480023,Robert Thomas,20182019,STL,9,24,33,-2,3,7,0,0,80,1181,0,0,14,13.072619047619048,70,0.4714285714285714,0.12857142857142856,0.34285714285714286,1.1428571428571428,C,99,45
8481618,Alex Newhook,20212022,COL,13,20,33,11,3,6,5,0,113,1262,0,0,12,13.56431924882629,71,0.4647887323943662,0.18309859154929578,0.28169014084507044,1.591549295774648,C,119,56
8484144,Connor Bedard,20232024,CHI,15,18,33,-22,1,8,2,1,118,742,0,0,12,19.06752136752137,39,0.8461538461538461,0.38461538461538464,0.46153846153846156,3.0256410256410255,C,49,14
8477494,Jonathan Drouin,20142015,TBL,4,28,32,3,3,6,0,0,76,1170,0,0,34,13.23642857142857,70,0.45714285714285713,0.05714285714285714,0.4,1.0857142857142856,LW,108,50
8481577,Philip Tomasino,20212022,NSH,11,21,32,2,3,9,3,0,111,1123,0,0,10,11.53640350877193,76,0.42105263157894735,0.14473684210526316,0.27631578947368424,1.4605263157894737,C,97,45
8482175,JJ Peterka,20222023,BUF,12,20,32,-15,2,5,1,0,125,1318,0,0,26,13.647186147186146,77,0.4155844155844156,0.15584415584415584,0.2597402597402597,1.6233766233766234,RW,91,42
8476456,Jonathan Huberdeau,20122013,FLA,14,17,31,-15,2,9,1,0,112,1040,0,0,18,16.927430555555556,48,0.6458333333333334,0.2916666666666667,0.3541666666666667,2.3333333333333335,C,36,15
8482705,Cole Sillinger,20212022,CBJ,16,15,31,-22,0,2,3,0,148,1475,0,0,37,13.700632911392404,79,0.3924050632911392,0.20253164556962025,0.189873417721519,1.8734177215189873,C,81,37
8481068,Yegor Sharangovich,20202021,NJD,16,14,30,-4,2,2,3,1,114,1200,1,1,4,16.807407407407407,54,0.5555555555555556,0.2962962962962963,0.25925925925925924,2.111111111111111,C,45,19
8482149,Cole Perfetti,20222023,WPG,8,22,30,10,1,5,0,0,90,982,0,0,16,14.969281045751636,51,0.5882352941176471,0.1568627450980392,0.43137254901960786,1.7647058823529411,C,95,46
8474034,Pat Maroon,20132014,ANA,11,18,29,11,1,4,3,0,93,971,0,0,101,12.312903225806451,62,0.46774193548387094,0.1774193548387097,0.2903225806451613,1.5,LW,116,54
8475726,Tyler Toffoli,20132014,LAK,12,17,29,21,1,4,5,0,124,1100,0,0,10,12.937903225806451,62,0.46774193548387094,0.1935483870967742,0.27419354838709675,2,C,100,46
8476432,Boone Jenner,20132014,CBJ,16,13,29,6,4,7,5,0,127,1336,0,0,45,14.07939814814815,72,0.4027777777777778,0.2222222222222222,0.18055555555555555,1.7638888888888888,C,93,43
8477406,Mattias Janmark,20152016,DAL,15,14,29,12,0,1,3,1,108,1437,1,1,16,14.172831050228309,73,0.3972602739726027,0.2054794520547945,0.1917808219178082,1.4794520547945205,C,109,50
8478585,Derek Ryan,20162017,CAR,11,18,29,-8,4,8,3,0,73,1369,1,1,22,14.891542288557215,67,0.43283582089552236,0.16417910447761194,0.26865671641791045,1.0895522388059702,C,87,36
8482116,Tim Stützle,20202021,OTT,12,17,29,-18,4,9,2,0,111,1012,0,0,14,15.739622641509435,53,0.5471698113207547,0.22641509433962265,0.32075471698113206,2.0943396226415096,C,51,23
8470794,Joe Pavelski,20062007,SJS,14,14,28,4,5,11,3,0,111,871,0,0,18,15.025724637681158,46,0.6086956521739131,0.30434782608695654,0.30434782608695654,2.4130434782608696,C,107,51
8475848,Brendan Gallagher,20122013,MTL,15,13,28,10,3,4,3,0,117,855,0,0,33,13.862878787878788,44,0.6363636363636364,0.3409090909090909,0.29545454545454547,2.659090909090909,RW,63,29
8477476,Artturi Lehkonen,20162017,MTL,18,10,28,-1,2,4,3,0,158,1488,1,1,8,13.85890410958904,73,0.3835616438356164,0.2465753424657534,0.136986301369863,2.164383561643836,LW,103,47
8477951,Nick Schmaltz,20162017,CHI,6,22,28,10,0,2,0,0,66,1070,0,0,6,13.26120218579235,61,0.45901639344262296,0.09836065573770492,0.36065573770491804,1.0819672131147542,C,109,50
8478439,Travis Konecny,20162017,PHI,11,17,28,-2,3,4,0,0,133,1330,0,0,49,14.09047619047619,70,0.4,0.15714285714285714,0.24285714285714285,1.9,RW,88,39
8482079,Marco Rossi,20232024,MIN,13,15,28,2,1,3,2,1,89,857,0,0,37,16.707291666666666,48,0.5833333333333334,0.2708333333333333,0.3125,1.8541666666666667,C,47,21
8473473,Milan Lucic,20072008,BOS,8,19,27,-2,1,3,4,0,88,1173,0,0,89,12.117532467532467,77,0.35064935064935066,0.1038961038961039,0.24675324675324675,1.1428571428571428,LW,94,41
8473512,Claude Giroux,20082009,PHI,9,18,27,10,2,6,0,0,67,808,0,0,14,15.15952380952381,42,0.6428571428571429,0.21428571428571427,0.42857142857142855,1.5952380952380953,RW,99,44
8474102,David Perron,20072008,STL,13,14,27,16,3,5,1,0,68,1044,0,0,38,12.550268817204302,62,0.43548387096774194,0.20967741935483872,0.22580645161290322,1.096774193548387,LW,79,33
8475149,Marcus Johansson,20102011,WSH,13,14,27,2,2,3,2,0,102,1301,1,1,10,14.723188405797101,69,0.391304347826087,0.18840579710144928,0.2028985507246377,1.4782608695652173,C,107,48
8476438,Brandon Saad,20122013,CHI,10,17,27,17,0,3,2,0,98,1021,1,1,12,16.461231884057973,46,0.5869565217391305,0.21739130434782608,0.3695652173913043,2.130434782608696,LW,77,36
8476461,Sean Couturier,20112012,PHI,13,14,27,18,0,1,4,0,116,1458,2,2,14,14.13917748917749,77,0.35064935064935066,0.16883116883116883,0.18181818181818182,1.5064935064935066,C,103,47
8476918,Jimmy Vesey,20162017,NYR,16,11,27,-13,5,8,6,0,116,1508,0,0,26,13.633750000000001,80,0.3375,0.2,0.1375,1.45,LW,102,48
8477956,David Pastrnak,20142015,BOS,10,17,27,12,2,3,3,1,93,849,0,0,8,13.973188405797101,46,0.5869565217391305,0.21739130434782608,0.3695652173913043,2.0217391304347827,RW,96,41
8480459,Pius Suter,20202021,CHI,14,13,27,-5,1,3,3,1,112,1073,0,0,14,16.333636363636366,55,0.4909090909090909,0.2545454545454545,0.23636363636363636,2.036363636363636,C,55,24
8481535,Nils Hoglander,20202021,VAN,13,14,27,-4,1,1,1,0,118,1197,0,0,16,15.442559523809523,56,0.48214285714285715,0.23214285714285715,0.25,2.107142857142857,LW,50,23
8481560,Arthur Kaliyev,20212022,LAK,14,13,27,-3,6,9,2,0,194,1355,0,0,37,12.649166666666666,80,0.3375,0.175,0.1625,2.425,RW,99,44
8475158,Ryan O,20092010,COL,8,18,26,4,0,0,2,0,135,1862,2,2,18,16.76625514403292,81,0.32098765432098764,0.09876543209876543,0.2222222222222222,1.6666666666666667,C,95,43
8475169,Evander Kane,20092010,ATL,14,12,26,2,0,0,3,0,127,1166,1,1,62,13.993181818181817,66,0.3939393939393939,0.21212121212121213,0.18181818181818182,1.9242424242424243,LW,83,35
8475754,Brock Nelson,20132014,NYI,14,12,26,-10,3,7,1,0,132,1454,0,0,12,14.26226851851852,72,0.3611111111111111,0.19444444444444445,0.16666666666666666,1.8333333333333333,C,79,34
8478472,Mathieu Joseph,20182019,TBL,13,13,26,5,0,0,1,0,95,1146,0,2,26,11.358571428571429,70,0.37142857142857144,0.18571428571428572,0.18571428571428572,1.3571428571428572,RW,128,62
8479514,Rem Pitlick,20212022,MTL,9,17,26,-9,0,1,0,0,52,953,1,1,12,17.280434782608694,46,0.5652173913043478,0.1956521739130435,0.3695652173913043,1.1304347826086956,C,55,22
8479977,Kailer Yamamoto,20192020,EDM,11,15,26,17,2,2,0,0,44,514,0,0,12,17.385185185185183,27,0.9629629629629629,0.4074074074074074,0.5555555555555556,1.6296296296296295,RW,83,37
8470621,Corey Perry,20052006,ANA,13,12,25,1,4,11,2,0,98,867,0,0,50,11.570535714285715,56,0.44642857142857145,0.23214285714285715,0.21428571428571427,1.75,RW,98,43
8476881,Tomas Hertl,20132014,SJS,15,10,25,11,3,3,3,0,98,805,0,0,4,15.328378378378378,37,0.6756756756756757,0.40540540540540543,0.2702702702702703,2.6486486486486487,C,111,51
8477500,Bo Horvat,20142015,VAN,13,12,25,-8,0,0,1,0,93,1245,1,1,16,12.263725490196078,68,0.36764705882352944,0.19117647058823528,0.17647058823529413,1.3676470588235294,C,101,48
8478542,Evan Rodrigues,20172018,BUF,7,18,25,-10,1,6,0,0,91,889,0,0,14,13.929166666666667,48,0.5208333333333334,0.14583333333333334,0.375,1.8958333333333333,C,62,25
8480113,Alex Iafallo,20172018,LAK,9,16,25,10,0,2,1,0,129,1487,0,0,12,15.103555555555555,75,0.3333333333333333,0.12,0.21333333333333335,1.72,LW,98,45
8480893,Kirill Marchenko,20222023,CBJ,21,4,25,-23,7,8,1,1,131,1118,0,0,16,16.189265536723163,59,0.423728813559322,0.3559322033898305,0.06779661016949153,2.2203389830508473,RW,59,25
8484166,Adam Fantilli,20232024,CBJ,11,14,25,-19,1,2,1,0,110,852,0,0,16,15.888768115942028,46,0.5434782608695652,0.2391304347826087,0.30434782608695654,2.391304347826087,C,40,15
8476442,Matt Nieto,20132014,SJS,10,14,24,-4,1,4,2,0,124,1377,0,0,16,14.076767676767677,66,0.36363636363636365,0.15151515151515152,0.21212121212121213,1.878787878787879,LW,111,51
8477493,Aleksander Barkov,20132014,FLA,8,16,24,-3,3,6,1,0,87,1229,0,0,10,17.096604938271607,54,0.4444444444444444,0.14814814814814814,0.2962962962962963,1.6111111111111112,C,66,29
8478401,Pavel Zacha,20162017,NJD,8,16,24,-17,5,13,2,0,83,1299,0,0,19,14.307857142857141,70,0.34285714285714286,0.11428571428571428,0.22857142857142856,1.1857142857142857,C,70,28
8478463,Anthony Beauvillier,20162017,NYI,9,15,24,1,0,1,2,0,101,1135,0,0,10,13.020959595959596,66,0.36363636363636365,0.13636363636363635,0.22727272727272727,1.5303030303030303,LW,94,41
8479542,Brandon Hagel,20202021,CHI,9,15,24,-7,0,3,2,2,91,949,0,1,11,13.988782051282051,52,0.46153846153846156,0.17307692307692307,0.28846153846153844,1.75,LW,55,24
8483431,Logan Cooley,20232024,ARI,5,19,24,-11,2,10,1,0,75,882,0,0,14,16.139716312056738,47,0.5106382978723404,0.10638297872340426,0.40425531914893614,1.5957446808510638,C,49,23
8475692,Mats Zuccarello,20102011,NYR,6,17,23,3,0,9,2,1,74,709,0,0,4,14.172222222222222,42,0.5476190476190477,0.14285714285714285,0.40476190476190477,1.7619047619047619,RW,93,44
8476392,Adam Lowry,20142015,WPG,11,12,23,1,0,3,2,0,104,1592,1,1,46,13.753125,80,0.2875,0.1375,0.15,1.3,C,99,43
8479353,Brett Howden,20182019,NYR,6,17,23,-16,0,2,1,0,74,1322,0,0,14,14.938636363636364,66,0.3484848484848485,0.09090909090909091,0.25757575757575757,1.121212121212121,C,78,32
8480014,Gabriel Vilardi,20202021,LAK,10,13,23,-8,3,4,3,0,65,1083,0,0,6,14.751543209876544,54,0.42592592592592593,0.18518518518518517,0.24074074074074073,1.2037037037037037,C,49,21
8481481,Blake Lizotte,20192020,LAK,6,17,23,-4,2,3,0,0,87,1326,2,3,20,13.959999999999999,65,0.35384615384615387,0.09230769230769231,0.26153846153846155,1.3384615384615384,C,64,29
8481523,Kirby Dach,20192020,CHI,8,15,23,-1,0,3,2,0,101,1103,0,0,24,14.265625,64,0.359375,0.125,0.234375,1.578125,C,72,32
8481554,Kaapo Kakko,20192020,NYR,10,13,23,-26,2,13,3,1,109,1179,0,0,14,14.27878787878788,66,0.3484848484848485,0.15151515151515152,0.19696969696969696,1.6515151515151516,RW,79,37
8481624,Ilya Mikheyev,20192020,TOR,8,15,23,7,0,0,1,0,98,852,1,1,4,15.576068376068378,39,0.5897435897435898,0.20512820512820512,0.38461538461538464,2.5128205128205128,RW,81,36
8481716,Dmitri Voronkov,20232024,CBJ,10,13,23,5,2,3,0,0,66,736,0,0,27,13.295833333333334,40,0.575,0.25,0.325,1.65,LW,40,15
8482125,Alexander Holtz,20232024,NJD,12,11,23,-4,1,2,2,0,79,762,0,0,8,12.043115942028987,46,0.5,0.2608695652173913,0.2391304347826087,1.7173913043478262,RW,51,24
8475343,Nic Dowd,20162017,LAK,6,16,22,-15,1,8,2,1,78,1230,0,0,25,12.455714285714285,70,0.3142857142857143,0.08571428571428572,0.22857142857142856,1.1142857142857143,C,86,39
8475794,Tyler Seguin,20102011,BOS,11,11,22,-4,1,3,0,0,131,1122,0,0,18,12.209909909909909,74,0.2972972972972973,0.14864864864864866,0.14864864864864866,1.7702702702702702,C,103,46
8476278,Colin Blackwell,20202021,NYR,12,10,22,2,3,5,2,0,64,902,0,0,15,14.006382978723403,47,0.46808510638297873,0.2553191489361702,0.2127659574468085,1.3617021276595744,C,60,27
8476389,Vincent Trocheck,20142015,FLA,7,15,22,9,1,1,0,0,89,859,0,0,24,14.005333333333333,50,0.44,0.14,0.3,1.78,C,91,38
8476878,Zemgus Girgensons,20132014,BUF,8,14,22,-6,0,0,1,0,115,1463,1,2,14,15.31595238095238,70,0.3142857142857143,0.11428571428571428,0.2,1.6428571428571428,LW,52,21
8477444,Andre Burakovsky,20142015,WSH,9,13,22,12,2,3,2,0,65,875,0,0,10,12.920754716981131,53,0.41509433962264153,0.16981132075471697,0.24528301886792453,1.2264150943396226,LW,101,45
8477947,Sonny Milano,20172018,CBJ,14,8,22,-8,0,4,3,1,69,871,0,0,10,11.64969696969697,55,0.4,0.2545454545454545,0.14545454545454545,1.2545454545454546,LW,97,45
8478449,Roope Hintz,20182019,DAL,9,13,22,-11,3,6,3,1,99,1270,0,0,24,14.056321839080459,58,0.3793103448275862,0.15517241379310345,0.22413793103448276,1.706896551724138,C,93,43
8480009,Eeli Tolvanen,20202021,NSH,11,11,22,-10,6,12,4,1,65,731,0,0,4,14.807083333333333,40,0.55,0.275,0.275,1.625,RW,64,31
8481522,Peyton Krebs,20212022,BUF,7,15,22,-20,0,10,2,0,46,903,0,0,20,14.745486111111111,48,0.4583333333333333,0.14583333333333334,0.3125,0.9583333333333334,C,75,32
8482074,Connor Zary,20232024,CGY,9,13,22,13,1,3,1,0,46,714,0,0,10,15.444594594594596,37,0.5945945945945946,0.24324324324324326,0.35135135135135137,1.2432432432432432,C,49,22
8475151,Kyle Palmieri,20122013,ANA,10,11,21,2,2,3,5,0,92,673,0,0,9,12.326984126984128,42,0.5,0.23809523809523808,0.2619047619047619,2.1904761904761907,C,66,30
8475793,Ryan Johansen,20112012,CBJ,9,12,21,-2,3,4,3,0,99,1151,0,0,24,12.735323383084577,67,0.31343283582089554,0.13432835820895522,0.1791044776119403,1.4776119402985075,C,65,29
8476919,Chris Tierney,20142015,SJS,6,15,21,3,1,4,1,0,48,765,0,0,6,12.247674418604651,43,0.4883720930232558,0.13953488372093023,0.3488372093023256,1.1162790697674418,C,89,40
8477496,Elias Lindholm,20132014,CAR,9,12,21,-14,4,7,2,0,70,1162,0,0,4,14.525862068965518,58,0.3620689655172414,0.15517241379310345,0.20689655172413793,1.206896551724138,C,83,36
8480789,Oliver Wahlstrom,20202021,NYI,12,9,21,2,4,10,1,0,94,730,0,0,21,12.38598484848485,44,0.4772727272727273,0.2727272727272727,0.20454545454545456,2.1363636363636362,RW,71,32
8480797,Joel Farabee,20192020,PHI,8,13,21,6,1,2,1,0,81,1013,0,0,39,14.105448717948718,52,0.40384615384615385,0.15384615384615385,0.25,1.5576923076923077,LW,89,41
8480802,Ryan McLeod,20212022,EDM,9,12,21,-2,2,5,1,0,82,1239,0,0,12,12.760093896713615,71,0.29577464788732394,0.1267605633802817,0.16901408450704225,1.1549295774647887,C,104,49
8481559,Jack Hughes,20192020,NJD,7,14,21,-26,4,9,2,1,123,1104,0,0,10,15.865300546448086,61,0.3442622950819672,0.11475409836065574,0.22950819672131148,2.0163934426229506,C,68,28
8482109,Alexis Lafrenière,20202021,NYR,12,9,21,-7,0,0,4,1,67,1020,0,0,8,13.882440476190476,56,0.375,0.21428571428571427,0.16071428571428573,1.1964285714285714,LW,60,27
8482146,Luke Evangelista,20232024,NSH,9,12,21,-2,1,4,0,0,88,785,0,0,14,13.675886524822694,47,0.44680851063829785,0.19148936170212766,0.2553191489361702,1.872340425531915,RW,54,26
8476329,Travis Boyd,20182019,WSH,5,15,20,6,0,2,1,0,35,695,0,0,6,9.828301886792453,53,0.37735849056603776,0.09433962264150944,0.2830188679245283,0.660377358490566,C,104,48
8476459,Mika Zibanejad,20122013,OTT,7,13,20,9,3,4,0,0,90,812,0,0,6,13.56626984126984,42,0.47619047619047616,0.16666666666666666,0.30952380952380953,2.142857142857143,C,56,25
8477402,Pavel Buchnevich,20162017,NYR,8,12,20,6,1,3,0,0,55,773,0,0,13,13.258536585365855,41,0.4878048780487805,0.1951219512195122,0.2926829268292683,1.3414634146341464,LW,102,48
8477505,Alex Wennberg,20142015,CBJ,4,16,20,-19,1,4,0,0,85,1488,0,0,22,15.624509803921569,68,0.29411764705882354,0.058823529411764705,0.23529411764705882,1.25,C,89,42
8478099,Kevin Labanc,20162017,SJS,8,12,20,9,0,2,2,1,70,1055,0,0,22,13.67848484848485,55,0.36363636363636365,0.14545454545454545,0.21818181818181817,1.2727272727272727,RW,99,46
8479619,Michael Carcone,20232024,ARI,15,5,20,1,1,2,2,0,63,689,1,1,18,11.285984848484848,44,0.45454545454545453,0.3409090909090909,0.11363636363636363,1.4318181818181819,LW,49,23
